run_date,library,category,notebook_count,adoption_pct,collection_type
2026-01-01,papermill,notebook_tech,0,0.0,cohort
2026-01-01,plotly,plotting,3,2.521,cohort
2026-01-01,plotnine,plotting,0,0.0,cohort
2026-01-01,polars,array,0,0.0,cohort
2026-01-01,pyarrow,data_io,0,0.0,cohort
2026-01-01,pytorch,deep_learning,22,18.487,cohort
2026-01-01,pytorch_lightning,deep_learning,0,0.0,cohort
2026-01-01,quarto,notebook_tech,0,0.0,cohort
2026-01-01,requests,data_io,3,2.521,cohort
2026-01-01,scikit_learn,ml,37,31.092,cohort
2026-01-01,scipy,scientific,26,21.849,cohort
2026-01-01,seaborn,plotting,42,35.294,cohort
2026-01-01,sqlalchemy,data_io,0,0.0,cohort
2026-01-01,statsmodels,scientific,9,7.563,cohort
2026-01-01,streamlit,interactive,0,0.0,cohort
2026-01-01,sympy,scientific,5,4.202,cohort
2026-01-01,tensorflow,deep_learning,0,0.0,cohort
2026-01-01,transformers,deep_learning,15,12.605,cohort
2026-01-01,voila,notebook_tech,0,0.0,cohort
2026-01-01,xgboost,ml,4,3.361,cohort
2026-07-07,altair,plotting,0,0.0,daily
2026-07-07,anthropic,llm,0,0.0,daily
2026-07-07,anywidget,interactive,0,0.0,daily
2026-07-07,bokeh,plotting,0,0.0,daily
2026-07-07,dask,data_io,2,0.5,daily
2026-07-07,duckdb,data_io,4,1.0,daily
2026-07-07,holoviews,plotting,0,0.0,daily
2026-07-07,ipyleaflet,interactive,0,0.0,daily
2026-07-07,ipywidgets,interactive,5,1.25,daily
2026-07-07,jax,deep_learning,15,3.75,daily
2026-07-07,jupyter_ai,llm,0,0.0,daily
2026-07-07,keras,deep_learning,23,5.75,daily
2026-07-07,langchain,llm,5,1.25,daily
2026-07-07,lightgbm,ml,1,0.25,daily
2026-07-07,llamaindex,llm,0,0.0,daily
2026-07-07,marimo,notebook_tech,0,0.0,daily
2026-07-07,matplotlib,plotting,221,55.25,daily
2026-07-07,nbconvert,notebook_tech,0,0.0,daily
2026-07-07,numpy,array,273,68.25,daily
2026-07-07,openai,llm,3,0.75,daily
2026-07-07,pandas,array,161,40.25,daily
2026-07-07,panel,notebook_tech,0,0.0,daily
2026-07-07,papermill,notebook_tech,0,0.0,daily
2026-07-07,plotly,plotting,10,2.5,daily
2026-07-07,plotnine,plotting,1,0.25,daily
2026-07-07,polars,array,0,0.0,daily
2026-07-07,pyarrow,data_io,2,0.5,daily
2026-07-07,pytorch,deep_learning,56,14.0,daily
2026-07-07,pytorch_lightning,deep_learning,1,0.25,daily
2026-07-07,quarto,notebook_tech,0,0.0,daily
2026-07-07,requests,data_io,16,4.0,daily
2026-07-07,scikit_learn,ml,79,19.75,daily
2026-07-07,scipy,scientific,49,12.25,daily
2026-07-07,seaborn,plotting,65,16.25,daily
2026-07-07,sqlalchemy,data_io,1,0.25,daily
2026-07-07,statsmodels,scientific,16,4.0,daily
2026-07-07,streamlit,interactive,1,0.25,daily
2026-07-07,sympy,scientific,1,0.25,daily
2026-07-07,tensorflow,deep_learning,52,13.0,daily
2026-07-07,transformers,deep_learning,9,2.25,daily
2026-07-07,voila,notebook_tech,0,0.0,daily
2026-07-07,xgboost,ml,5,1.25,daily
2026-07-08,altair,plotting,1,0.251,daily
2026-07-08,anthropic,llm,0,0.0,daily
2026-07-08,anywidget,interactive,0,0.0,daily
2026-07-08,bokeh,plotting,1,0.251,daily
2026-07-08,dask,data_io,0,0.0,daily
2026-07-08,duckdb,data_io,0,0.0,daily
2026-07-08,holoviews,plotting,0,0.0,daily
2026-07-08,ipyleaflet,interactive,0,0.0,daily
2026-07-08,ipywidgets,interactive,5,1.256,daily
2026-07-08,jax,deep_learning,2,0.503,daily
2026-07-08,jupyter_ai,llm,0,0.0,daily
2026-07-08,keras,deep_learning,14,3.518,daily
2026-07-08,langchain,llm,14,3.518,daily
2026-07-08,lightgbm,ml,2,0.503,daily
2026-07-08,llamaindex,llm,0,0.0,daily
2026-07-08,marimo,notebook_tech,0,0.0,daily
2026-07-08,matplotlib,plotting,198,49.749,daily
2026-07-08,nbconvert,notebook_tech,0,0.0,daily
2026-07-08,numpy,array,227,57.035,daily
2026-07-08,openai,llm,12,3.015,daily
2026-07-08,pandas,array,154,38.693,daily
2026-07-08,panel,notebook_tech,0,0.0,daily
2026-07-08,papermill,notebook_tech,0,0.0,daily
2026-07-08,plotly,plotting,3,0.754,daily
2026-07-08,plotnine,plotting,2,0.503,daily
2026-07-08,polars,array,0,0.0,daily
2026-07-08,pyarrow,data_io,0,0.0,daily
2026-07-08,pytorch,deep_learning,72,18.09,daily
2026-07-08,pytorch_lightning,deep_learning,0,0.0,daily
2026-07-08,quarto,notebook_tech,0,0.0,daily
2026-07-08,requests,data_io,12,3.015,daily
2026-07-08,scikit_learn,ml,76,19.095,daily
2026-07-08,scipy,scientific,37,9.296,daily
2026-07-08,seaborn,plotting,54,13.568,daily
2026-07-08,sqlalchemy,data_io,2,0.503,daily
2026-07-08,statsmodels,scientific,8,2.01,daily
2026-07-08,streamlit,interactive,0,0.0,daily
2026-07-08,sympy,scientific,0,0.0,daily
2026-07-08,tensorflow,deep_learning,24,6.03,daily
2026-07-08,transformers,deep_learning,19,4.774,daily
2026-07-08,voila,notebook_tech,0,0.0,daily
2026-07-08,xgboost,ml,9,2.261,daily
2026-07-09,altair,plotting,1,0.251,daily
2026-07-09,anthropic,llm,0,0.0,daily
2026-07-09,anywidget,interactive,0,0.0,daily
2026-07-09,bokeh,plotting,1,0.251,daily
2026-07-09,dask,data_io,1,0.251,daily
2026-07-09,duckdb,data_io,0,0.0,daily
2026-07-09,holoviews,plotting,0,0.0,daily
2026-07-09,ipyleaflet,interactive,0,0.0,daily
2026-07-09,ipywidgets,interactive,2,0.501,daily
2026-07-09,jax,deep_learning,3,0.752,daily
2026-07-09,jupyter_ai,llm,0,0.0,daily
2026-07-09,keras,deep_learning,11,2.757,daily
2026-07-09,langchain,llm,2,0.501,daily
2026-07-09,lightgbm,ml,2,0.501,daily
2026-07-09,llamaindex,llm,2,0.501,daily
2026-07-09,marimo,notebook_tech,0,0.0,daily
2026-07-09,matplotlib,plotting,193,48.371,daily
2026-07-09,nbconvert,notebook_tech,0,0.0,daily
2026-07-09,numpy,array,229,57.393,daily
2026-07-09,openai,llm,0,0.0,daily
2026-07-09,pandas,array,187,46.867,daily
2026-07-09,panel,notebook_tech,0,0.0,daily
2026-07-09,papermill,notebook_tech,1,0.251,daily
2026-07-09,plotly,plotting,6,1.504,daily
2026-07-09,plotnine,plotting,1,0.251,daily
2026-07-09,polars,array,1,0.251,daily
2026-07-09,pyarrow,data_io,0,0.0,daily
2026-07-09,pytorch,deep_learning,67,16.792,daily
2026-07-09,pytorch_lightning,deep_learning,1,0.251,daily
2026-07-09,quarto,notebook_tech,0,0.0,daily
2026-07-09,requests,data_io,25,6.266,daily
2026-07-09,scikit_learn,ml,97,24.311,daily
2026-07-09,scipy,scientific,31,7.769,daily
2026-07-09,seaborn,plotting,72,18.045,daily
2026-07-09,sqlalchemy,data_io,5,1.253,daily
2026-07-09,statsmodels,scientific,7,1.754,daily
2026-07-09,streamlit,interactive,1,0.251,daily
2026-07-09,sympy,scientific,4,1.003,daily
2026-07-09,tensorflow,deep_learning,34,8.521,daily
2026-07-09,transformers,deep_learning,7,1.754,daily
2026-07-09,voila,notebook_tech,0,0.0,daily
2026-07-09,xgboost,ml,14,3.509,daily
2026-07-10,altair,plotting,0,0.0,daily
2026-07-10,anthropic,llm,0,0.0,daily
2026-07-10,anywidget,interactive,0,0.0,daily
2026-07-10,bokeh,plotting,2,0.5,daily
2026-07-10,dask,data_io,3,0.75,daily
2026-07-10,duckdb,data_io,0,0.0,daily
2026-07-10,holoviews,plotting,2,0.5,daily
2026-07-10,ipyleaflet,interactive,0,0.0,daily
2026-07-10,ipywidgets,interactive,10,2.5,daily
2026-07-10,jax,deep_learning,7,1.75,daily
2026-07-10,jupyter_ai,llm,0,0.0,daily
2026-07-10,keras,deep_learning,3,0.75,daily
2026-07-10,langchain,llm,11,2.75,daily
2026-07-10,lightgbm,ml,3,0.75,daily
2026-07-10,llamaindex,llm,2,0.5,daily
2026-07-10,marimo,notebook_tech,0,0.0,daily
2026-07-10,matplotlib,plotting,173,43.25,daily
2026-07-10,nbconvert,notebook_tech,0,0.0,daily
2026-07-10,numpy,array,196,49.0,daily
2026-07-10,openai,llm,4,1.0,daily
2026-07-10,pandas,array,129,32.25,daily
2026-07-10,panel,notebook_tech,0,0.0,daily
2026-07-10,papermill,notebook_tech,0,0.0,daily
2026-07-10,plotly,plotting,4,1.0,daily
2026-07-10,plotnine,plotting,1,0.25,daily
2026-07-10,polars,array,6,1.5,daily
2026-07-10,pyarrow,data_io,0,0.0,daily
2026-07-10,pytorch,deep_learning,65,16.25,daily
2026-07-10,pytorch_lightning,deep_learning,1,0.25,daily
2026-07-10,quarto,notebook_tech,0,0.0,daily
2026-07-10,requests,data_io,23,5.75,daily
2026-07-10,scikit_learn,ml,49,12.25,daily
2026-07-10,scipy,scientific,46,11.5,daily
2026-07-10,seaborn,plotting,40,10.0,daily
2026-07-10,sqlalchemy,data_io,3,0.75,daily
2026-07-10,statsmodels,scientific,13,3.25,daily
2026-07-10,streamlit,interactive,0,0.0,daily
2026-07-10,sympy,scientific,6,1.5,daily
2026-07-10,tensorflow,deep_learning,22,5.5,daily
2026-07-10,transformers,deep_learning,16,4.0,daily
2026-07-10,voila,notebook_tech,0,0.0,daily
2026-07-10,xgboost,ml,4,1.0,daily
2026-07-11,altair,plotting,0,0.0,daily
2026-07-11,anthropic,llm,0,0.0,daily
2026-07-11,anywidget,interactive,0,0.0,daily
2026-07-11,bokeh,plotting,2,0.571,daily
2026-07-11,dask,data_io,1,0.286,daily
2026-07-11,duckdb,data_io,1,0.286,daily
2026-07-11,holoviews,plotting,0,0.0,daily
2026-07-11,ipyleaflet,interactive,0,0.0,daily
2026-07-11,ipywidgets,interactive,1,0.286,daily
2026-07-11,jax,deep_learning,2,0.571,daily
2026-07-11,jupyter_ai,llm,0,0.0,daily
2026-07-11,keras,deep_learning,7,2.0,daily
2026-07-11,langchain,llm,11,3.143,daily
2026-07-11,lightgbm,ml,5,1.429,daily
2026-07-11,llamaindex,llm,2,0.571,daily
2026-07-11,marimo,notebook_tech,0,0.0,daily
2026-07-11,matplotlib,plotting,137,39.143,daily
2026-07-11,nbconvert,notebook_tech,0,0.0,daily
2026-07-11,numpy,array,163,46.571,daily
2026-07-11,openai,llm,13,3.714,daily
2026-07-11,pandas,array,147,42.0,daily
2026-07-11,panel,notebook_tech,0,0.0,daily
2026-07-11,papermill,notebook_tech,0,0.0,daily
2026-07-11,plotly,plotting,7,2.0,daily
2026-07-11,plotnine,plotting,4,1.143,daily
2026-07-11,polars,array,0,0.0,daily
2026-07-11,pyarrow,data_io,1,0.286,daily
2026-07-11,pytorch,deep_learning,48,13.714,daily
2026-07-11,pytorch_lightning,deep_learning,0,0.0,daily
2026-07-11,quarto,notebook_tech,0,0.0,daily
2026-07-11,requests,data_io,20,5.714,daily
2026-07-11,scikit_learn,ml,70,20.0,daily
2026-07-11,scipy,scientific,29,8.286,daily
2026-07-11,seaborn,plotting,48,13.714,daily
2026-07-11,sqlalchemy,data_io,2,0.571,daily
2026-07-11,statsmodels,scientific,7,2.0,daily
2026-07-11,streamlit,interactive,0,0.0,daily
2026-07-11,sympy,scientific,5,1.429,daily
2026-07-11,tensorflow,deep_learning,22,6.286,daily
2026-07-11,transformers,deep_learning,16,4.571,daily
2026-07-11,voila,notebook_tech,0,0.0,daily
2026-07-11,xgboost,ml,7,2.0,daily
2026-07-12,altair,plotting,0,0.0,daily
2026-07-12,anthropic,llm,0,0.0,daily
2026-07-12,anywidget,interactive,0,0.0,daily
2026-07-12,bokeh,plotting,2,0.501,daily
2026-07-12,dask,data_io,4,1.003,daily
2026-07-12,duckdb,data_io,0,0.0,daily
2026-07-12,holoviews,plotting,0,0.0,daily
2026-07-12,ipyleaflet,interactive,0,0.0,daily
2026-07-12,ipywidgets,interactive,4,1.003,daily
2026-07-12,jax,deep_learning,3,0.752,daily
2026-07-12,jupyter_ai,llm,0,0.0,daily
2026-07-12,keras,deep_learning,8,2.005,daily
2026-07-12,langchain,llm,22,5.514,daily
2026-07-12,lightgbm,ml,3,0.752,daily
2026-07-12,llamaindex,llm,3,0.752,daily
2026-07-12,marimo,notebook_tech,0,0.0,daily
2026-07-12,matplotlib,plotting,159,39.85,daily
2026-07-12,nbconvert,notebook_tech,0,0.0,daily
2026-07-12,numpy,array,188,47.118,daily
2026-07-12,openai,llm,4,1.003,daily
2026-07-12,pandas,array,95,23.81,daily
2026-07-12,panel,notebook_tech,0,0.0,daily
2026-07-12,papermill,notebook_tech,0,0.0,daily
2026-07-12,plotly,plotting,2,0.501,daily
2026-07-12,plotnine,plotting,0,0.0,daily
2026-07-12,polars,array,0,0.0,daily
2026-07-12,pyarrow,data_io,0,0.0,daily
2026-07-12,pytorch,deep_learning,89,22.306,daily
2026-07-12,pytorch_lightning,deep_learning,0,0.0,daily
2026-07-12,quarto,notebook_tech,0,0.0,daily
2026-07-12,requests,data_io,18,4.511,daily
2026-07-12,scikit_learn,ml,55,13.784,daily
2026-07-12,scipy,scientific,24,6.015,daily
2026-07-12,seaborn,plotting,31,7.769,daily
2026-07-12,sqlalchemy,data_io,1,0.251,daily
2026-07-12,statsmodels,scientific,8,2.005,daily
2026-07-12,streamlit,interactive,0,0.0,daily
2026-07-12,sympy,scientific,0,0.0,daily
2026-07-12,tensorflow,deep_learning,29,7.268,daily
2026-07-12,transformers,deep_learning,13,3.258,daily
2026-07-12,voila,notebook_tech,0,0.0,daily
2026-07-12,xgboost,ml,2,0.501,daily
2026-07-13,altair,plotting,0,0.0,daily
2026-07-13,anthropic,llm,0,0.0,daily
2026-07-13,anywidget,interactive,0,0.0,daily
2026-07-13,bokeh,plotting,0,0.0,daily
2026-07-13,dask,data_io,0,0.0,daily
2026-07-13,duckdb,data_io,0,0.0,daily
2026-07-13,holoviews,plotting,0,0.0,daily
2026-07-13,ipyleaflet,interactive,0,0.0,daily
2026-07-13,ipywidgets,interactive,8,2.046,daily
2026-07-13,jax,deep_learning,0,0.0,daily
2026-07-13,jupyter_ai,llm,0,0.0,daily
2026-07-13,keras,deep_learning,9,2.302,daily
2026-07-13,langchain,llm,6,1.535,daily
2026-07-13,lightgbm,ml,1,0.256,daily
2026-07-13,llamaindex,llm,1,0.256,daily
2026-07-13,marimo,notebook_tech,0,0.0,daily
2026-07-13,matplotlib,plotting,186,47.57,daily
2026-07-13,nbconvert,notebook_tech,0,0.0,daily
2026-07-13,numpy,array,224,57.289,daily
2026-07-13,openai,llm,6,1.535,daily
2026-07-13,pandas,array,168,42.967,daily
2026-07-13,panel,notebook_tech,0,0.0,daily
2026-07-13,papermill,notebook_tech,0,0.0,daily
2026-07-13,plotly,plotting,4,1.023,daily
2026-07-13,plotnine,plotting,0,0.0,daily
2026-07-13,polars,array,2,0.512,daily
2026-07-13,pyarrow,data_io,0,0.0,daily
2026-07-13,pytorch,deep_learning,80,20.46,daily
2026-07-13,pytorch_lightning,deep_learning,1,0.256,daily
2026-07-13,quarto,notebook_tech,0,0.0,daily
2026-07-13,requests,data_io,9,2.302,daily
2026-07-13,scikit_learn,ml,78,19.949,daily
2026-07-13,scipy,scientific,58,14.834,daily
2026-07-13,seaborn,plotting,48,12.276,daily
2026-07-13,sqlalchemy,data_io,1,0.256,daily
2026-07-13,statsmodels,scientific,8,2.046,daily
2026-07-13,streamlit,interactive,0,0.0,daily
2026-07-13,sympy,scientific,1,0.256,daily
2026-07-13,tensorflow,deep_learning,19,4.859,daily
2026-07-13,transformers,deep_learning,8,2.046,daily
2026-07-13,voila,notebook_tech,0,0.0,daily
2026-07-13,xgboost,ml,6,1.535,daily
2026-07-14,altair,plotting,1,0.25,daily
2026-07-14,anthropic,llm,0,0.0,daily
2026-07-14,anywidget,interactive,0,0.0,daily
2026-07-14,bokeh,plotting,1,0.25,daily
2026-07-14,dask,data_io,0,0.0,daily
2026-07-14,duckdb,data_io,1,0.25,daily
2026-07-14,holoviews,plotting,3,0.75,daily
2026-07-14,ipyleaflet,interactive,0,0.0,daily
2026-07-14,ipywidgets,interactive,5,1.25,daily
2026-07-14,jax,deep_learning,3,0.75,daily
2026-07-14,jupyter_ai,llm,0,0.0,daily
2026-07-14,keras,deep_learning,6,1.5,daily
2026-07-14,langchain,llm,19,4.75,daily
2026-07-14,lightgbm,ml,1,0.25,daily
2026-07-14,llamaindex,llm,2,0.5,daily
2026-07-14,marimo,notebook_tech,0,0.0,daily
2026-07-14,matplotlib,plotting,190,47.5,daily
2026-07-14,nbconvert,notebook_tech,0,0.0,daily
2026-07-14,numpy,array,234,58.5,daily
2026-07-14,openai,llm,14,3.5,daily
2026-07-14,pandas,array,142,35.5,daily
2026-07-14,panel,notebook_tech,0,0.0,daily
2026-07-14,papermill,notebook_tech,0,0.0,daily
2026-07-14,plotly,plotting,9,2.25,daily
2026-07-14,plotnine,plotting,1,0.25,daily
2026-07-14,polars,array,2,0.5,daily
2026-07-14,pyarrow,data_io,0,0.0,daily
2026-07-14,pytorch,deep_learning,80,20.0,daily
2026-07-14,pytorch_lightning,deep_learning,0,0.0,daily
2026-07-14,quarto,notebook_tech,0,0.0,daily
2026-07-14,requests,data_io,23,5.75,daily
2026-07-14,scikit_learn,ml,70,17.5,daily
2026-07-14,scipy,scientific,39,9.75,daily
2026-07-14,seaborn,plotting,42,10.5,daily
2026-07-14,sqlalchemy,data_io,2,0.5,daily
2026-07-14,statsmodels,scientific,9,2.25,daily
2026-07-14,streamlit,interactive,0,0.0,daily
2026-07-14,sympy,scientific,0,0.0,daily
2026-07-14,tensorflow,deep_learning,40,10.0,daily
2026-07-14,transformers,deep_learning,21,5.25,daily
2026-07-14,voila,notebook_tech,0,0.0,daily
2026-07-14,xgboost,ml,9,2.25,daily
2026-07-15,altair,plotting,2,0.501,daily
2026-07-15,anthropic,llm,0,0.0,daily
2026-07-15,anywidget,interactive,0,0.0,daily
2026-07-15,bokeh,plotting,1,0.251,daily
2026-07-15,dask,data_io,0,0.0,daily
2026-07-15,duckdb,data_io,2,0.501,daily
2026-07-15,holoviews,plotting,0,0.0,daily
2026-07-15,ipyleaflet,interactive,0,0.0,daily
2026-07-15,ipywidgets,interactive,2,0.501,daily
2026-07-15,jax,deep_learning,1,0.251,daily
2026-07-15,jupyter_ai,llm,0,0.0,daily
2026-07-15,keras,deep_learning,12,3.008,daily
2026-07-15,langchain,llm,15,3.759,daily
2026-07-15,lightgbm,ml,1,0.251,daily
2026-07-15,llamaindex,llm,0,0.0,daily
2026-07-15,marimo,notebook_tech,0,0.0,daily
2026-07-15,matplotlib,plotting,193,48.371,daily
2026-07-15,nbconvert,notebook_tech,0,0.0,daily
2026-07-15,numpy,array,214,53.634,daily
2026-07-15,openai,llm,6,1.504,daily
2026-07-15,pandas,array,168,42.105,daily
2026-07-15,panel,notebook_tech,0,0.0,daily
2026-07-15,papermill,notebook_tech,0,0.0,daily
2026-07-15,plotly,plotting,8,2.005,daily
2026-07-15,plotnine,plotting,0,0.0,daily
2026-07-15,polars,array,0,0.0,daily
2026-07-15,pyarrow,data_io,0,0.0,daily
2026-07-15,pytorch,deep_learning,48,12.03,daily
2026-07-15,pytorch_lightning,deep_learning,0,0.0,daily
2026-07-15,quarto,notebook_tech,0,0.0,daily
2026-07-15,requests,data_io,23,5.764,daily
2026-07-15,scikit_learn,ml,102,25.564,daily
2026-07-15,scipy,scientific,47,11.779,daily
2026-07-15,seaborn,plotting,57,14.286,daily
2026-07-15,sqlalchemy,data_io,1,0.251,daily
2026-07-15,statsmodels,scientific,12,3.008,daily
2026-07-15,streamlit,interactive,4,1.003,daily
2026-07-15,sympy,scientific,0,0.0,daily
2026-07-15,tensorflow,deep_learning,38,9.524,daily
2026-07-15,transformers,deep_learning,14,3.509,daily
2026-07-15,voila,notebook_tech,0,0.0,daily
2026-07-15,xgboost,ml,10,2.506,daily
2026-07-16,altair,plotting,4,1.003,daily
2026-07-16,anthropic,llm,0,0.0,daily
2026-07-16,anywidget,interactive,0,0.0,daily
2026-07-16,bokeh,plotting,0,0.0,daily
2026-07-16,dask,data_io,1,0.251,daily
2026-07-16,duckdb,data_io,0,0.0,daily
2026-07-16,holoviews,plotting,0,0.0,daily
2026-07-16,ipyleaflet,interactive,0,0.0,daily
2026-07-16,ipywidgets,interactive,9,2.256,daily
2026-07-16,jax,deep_learning,8,2.005,daily
2026-07-16,jupyter_ai,llm,0,0.0,daily
2026-07-16,keras,deep_learning,13,3.258,daily
2026-07-16,langchain,llm,2,0.501,daily
2026-07-16,lightgbm,ml,6,1.504,daily
2026-07-16,llamaindex,llm,0,0.0,daily
2026-07-16,marimo,notebook_tech,0,0.0,daily
2026-07-16,matplotlib,plotting,196,49.123,daily
2026-07-16,nbconvert,notebook_tech,0,0.0,daily
2026-07-16,numpy,array,226,56.642,daily
2026-07-16,openai,llm,3,0.752,daily
2026-07-16,pandas,array,144,36.09,daily
2026-07-16,panel,notebook_tech,0,0.0,daily
2026-07-16,papermill,notebook_tech,0,0.0,daily
2026-07-16,plotly,plotting,6,1.504,daily
2026-07-16,plotnine,plotting,0,0.0,daily
2026-07-16,polars,array,5,1.253,daily
2026-07-16,pyarrow,data_io,1,0.251,daily
2026-07-16,pytorch,deep_learning,74,18.546,daily
2026-07-16,pytorch_lightning,deep_learning,1,0.251,daily
2026-07-16,quarto,notebook_tech,0,0.0,daily
2026-07-16,requests,data_io,23,5.764,daily
2026-07-16,scikit_learn,ml,78,19.549,daily
2026-07-16,scipy,scientific,49,12.281,daily
2026-07-16,seaborn,plotting,48,12.03,daily
2026-07-16,sqlalchemy,data_io,4,1.003,daily
2026-07-16,statsmodels,scientific,8,2.005,daily
2026-07-16,streamlit,interactive,0,0.0,daily
2026-07-16,sympy,scientific,3,0.752,daily
2026-07-16,tensorflow,deep_learning,40,10.025,daily
2026-07-16,transformers,deep_learning,5,1.253,daily
2026-07-16,voila,notebook_tech,0,0.0,daily
2026-07-16,xgboost,ml,5,1.253,daily
2026-07-17,altair,plotting,0,0.0,daily
2026-07-17,anthropic,llm,0,0.0,daily
2026-07-17,anywidget,interactive,0,0.0,daily
2026-07-17,bokeh,plotting,0,0.0,daily
2026-07-17,dask,data_io,0,0.0,daily
2026-07-17,duckdb,data_io,0,0.0,daily
2026-07-17,holoviews,plotting,0,0.0,daily
2026-07-17,ipyleaflet,interactive,0,0.0,daily
2026-07-17,ipywidgets,interactive,3,0.75,daily
2026-07-17,jax,deep_learning,0,0.0,daily
2026-07-17,jupyter_ai,llm,0,0.0,daily
2026-07-17,keras,deep_learning,17,4.25,daily
2026-07-17,langchain,llm,11,2.75,daily
2026-07-17,lightgbm,ml,2,0.5,daily
2026-07-17,llamaindex,llm,0,0.0,daily
2026-07-17,marimo,notebook_tech,0,0.0,daily
2026-07-17,matplotlib,plotting,226,56.5,daily
2026-07-17,nbconvert,notebook_tech,0,0.0,daily
2026-07-17,numpy,array,257,64.25,daily
2026-07-17,openai,llm,6,1.5,daily
2026-07-17,pandas,array,170,42.5,daily
2026-07-17,panel,notebook_tech,0,0.0,daily
2026-07-17,papermill,notebook_tech,0,0.0,daily
2026-07-17,plotly,plotting,9,2.25,daily
2026-07-17,plotnine,plotting,0,0.0,daily
2026-07-17,polars,array,0,0.0,daily
2026-07-17,pyarrow,data_io,0,0.0,daily
2026-07-17,pytorch,deep_learning,58,14.5,daily
2026-07-17,pytorch_lightning,deep_learning,0,0.0,daily
2026-07-17,quarto,notebook_tech,0,0.0,daily
2026-07-17,requests,data_io,12,3.0,daily
2026-07-17,scikit_learn,ml,86,21.5,daily
2026-07-17,scipy,scientific,74,18.5,daily
2026-07-17,seaborn,plotting,87,21.75,daily
2026-07-17,sqlalchemy,data_io,2,0.5,daily
2026-07-17,statsmodels,scientific,10,2.5,daily
2026-07-17,streamlit,interactive,0,0.0,daily
2026-07-17,sympy,scientific,1,0.25,daily
2026-07-17,tensorflow,deep_learning,31,7.75,daily
2026-07-17,transformers,deep_learning,6,1.5,daily
2026-07-17,voila,notebook_tech,0,0.0,daily
2026-07-17,xgboost,ml,0,0.0,daily
2026-07-18,altair,plotting,0,0.0,daily
2026-07-18,anthropic,llm,5,1.25,daily
2026-07-18,anywidget,interactive,0,0.0,daily
2026-07-18,bokeh,plotting,1,0.25,daily
2026-07-18,dask,data_io,1,0.25,daily
2026-07-18,duckdb,data_io,0,0.0,daily
2026-07-18,holoviews,plotting,0,0.0,daily
2026-07-18,ipyleaflet,interactive,0,0.0,daily
2026-07-18,ipywidgets,interactive,8,2.0,daily
2026-07-18,jax,deep_learning,1,0.25,daily
2026-07-18,jupyter_ai,llm,0,0.0,daily
2026-07-18,keras,deep_learning,14,3.5,daily
2026-07-18,langchain,llm,6,1.5,daily
2026-07-18,lightgbm,ml,2,0.5,daily
2026-07-18,llamaindex,llm,1,0.25,daily
2026-07-18,marimo,notebook_tech,0,0.0,daily
2026-07-18,matplotlib,plotting,176,44.0,daily
2026-07-18,nbconvert,notebook_tech,0,0.0,daily
2026-07-18,numpy,array,219,54.75,daily
2026-07-18,openai,llm,10,2.5,daily
2026-07-18,pandas,array,147,36.75,daily
2026-07-18,panel,notebook_tech,0,0.0,daily
2026-07-18,papermill,notebook_tech,0,0.0,daily
2026-07-18,plotly,plotting,4,1.0,daily
2026-07-18,plotnine,plotting,0,0.0,daily
2026-07-18,polars,array,0,0.0,daily
2026-07-18,pyarrow,data_io,0,0.0,daily
2026-07-18,pytorch,deep_learning,61,15.25,daily
2026-07-18,pytorch_lightning,deep_learning,6,1.5,daily
2026-07-18,quarto,notebook_tech,0,0.0,daily
2026-07-18,requests,data_io,15,3.75,daily
2026-07-18,scikit_learn,ml,86,21.5,daily
2026-07-18,scipy,scientific,40,10.0,daily
2026-07-18,seaborn,plotting,44,11.0,daily
2026-07-18,sqlalchemy,data_io,0,0.0,daily
2026-07-18,statsmodels,scientific,3,0.75,daily
2026-07-18,streamlit,interactive,0,0.0,daily
2026-07-18,sympy,scientific,3,0.75,daily
2026-07-18,tensorflow,deep_learning,49,12.25,daily
2026-07-18,transformers,deep_learning,17,4.25,daily
2026-07-18,voila,notebook_tech,0,0.0,daily
2026-07-18,xgboost,ml,7,1.75,daily
2026-07-19,altair,plotting,1,0.251,daily
2026-07-19,anthropic,llm,0,0.0,daily
2026-07-19,anywidget,interactive,0,0.0,daily
2026-07-19,bokeh,plotting,0,0.0,daily
2026-07-19,dask,data_io,0,0.0,daily
2026-07-19,duckdb,data_io,0,0.0,daily
2026-07-19,holoviews,plotting,0,0.0,daily
2026-07-19,ipyleaflet,interactive,0,0.0,daily
2026-07-19,ipywidgets,interactive,4,1.003,daily
2026-07-19,jax,deep_learning,0,0.0,daily
2026-07-19,jupyter_ai,llm,0,0.0,daily
2026-07-19,keras,deep_learning,22,5.514,daily
2026-07-19,langchain,llm,9,2.256,daily
2026-07-19,lightgbm,ml,5,1.253,daily
2026-07-19,llamaindex,llm,0,0.0,daily
2026-07-19,marimo,notebook_tech,0,0.0,daily
2026-07-19,matplotlib,plotting,198,49.624,daily
2026-07-19,nbconvert,notebook_tech,0,0.0,daily
2026-07-19,numpy,array,259,64.912,daily
2026-07-19,openai,llm,7,1.754,daily
2026-07-19,pandas,array,177,44.361,daily
2026-07-19,panel,notebook_tech,0,0.0,daily
2026-07-19,papermill,notebook_tech,2,0.501,daily
2026-07-19,plotly,plotting,8,2.005,daily
2026-07-19,plotnine,plotting,0,0.0,daily
2026-07-19,polars,array,0,0.0,daily
2026-07-19,pyarrow,data_io,0,0.0,daily
